time,speed,steeting,whlSpd1,whlSpd2,whlSpd3,whlSpd4,ts
74.68,29.428,0.119367,29.7549,29.0187,30.7088,30.4517,2020-10-25 00:29:57.819725 +1000 +10 m=+72.680459283
74.702,29.3859,0.118635,29.5223,28.6061,29.4923,28.789,2020-10-25 00:29:57.839725 +1000 +10 m=+72.700459283
74.724,29.3252,0.118821,29.5372,28.7707,29.4477,28.8015,2020-10-25 00:29:57.859725 +1000 +10 m=+72.720459283
74.746,29.4299,0.120985,29.7305,29.0494,30.6158,30.3646,2020-10-25 00:29:57.879725 +1000 +10 m=+72.740459283
74.768,29.3847,0.121775,29.5157,28.6671,29.455,28.8128,2020-10-25 00:29:57.899725 +1000 +10 m=+72.760459283
74.79,29.3251,0.122222,29.5489,28.7946,29.4481,28.7572,2020-10-25 00:29:57.919725 +1000 +10 m=+72.780459283
74.812,29.425,0.123293,29.7468,29.0286,30.7534,30.6141,2020-10-25 00:29:57.939725 +1000 +10 m=+72.800459283
74.834,29.3853,0.12226,29.563,28.6888,29.5148,28.753,2020-10-25 00:29:57.959725 +1000 +10 m=+72.820459283
74.856,29.3255,0.120971,29.5723,28.7782,29.4789,28.7516,2020-10-25 00:29:57.979725 +1000 +10 m=+72.840459283
74.878,29.429,0.121404,29.755,29.0209,30.6997,30.4342,2020-10-25 00:29:57.999725 +1000 +10 m=+72.860459283
74.9,29.3862,0.120985,29.527,28.6166,29.4937,28.786,2020-10-25 00:29:58.019725 +1000 +10 m=+72.880459283
74.922,29.3257,0.121234,29.5433,28.7694,29.4535,28.794,2020-10-25 00:29:58.039725 +1000 +10 m=+72.900459283
74.944,29.4303,0.123285,29.7377,29.0421,30.6297,30.3792,2020-10-25 00:29:58.059725 +1000 +10 m=+72.920459283
74.966,29.3857,0.123715,29.5302,28.6562,29.4787,28.761,2020-10-25 00:29:58.079725 +1000 +10 m=+72.940459283
74.988,29.3255,0.123697,29.557,28.7797,29.4666,28.7493,2020-10-25 00:29:58.099725 +1000 +10 m=+72.960459283
75.01,29.4267,0.124568,29.7543,29.0223,30.7398,30.544,2020-10-25 00:29:58.119725 +1000 +10 m=+72.980459283
75.032,29.3858,0.123501,29.5628,28.6695,29.5141,28.7544,2020-10-25 00:29:58.139725 +1000 +10 m=+73.000459283
75.054,29.3264,0.122427,29.565,28.7428,29.4774,28.7566,2020-10-25 00:29:58.159725 +1000 +10 m=+73.020459283
75.076,29.4298,0.123281,29.7551,29.0222,30.6911,30.4267,2020-10-25 00:29:58.179725 +1000 +10 m=+73.040459283
75.098,29.3865,0.122993,29.5334,28.6241,29.4951,28.7824,2020-10-25 00:29:58.199725 +1000 +10 m=+73.060459283
75.12,29.3261,0.123154,29.5497,28.7666,29.4595,28.7855,2020-10-25 00:29:58.219725 +1000 +10 m=+73.080459283
75.142,29.4301,0.124972,29.7448,29.0349,30.688,30.3912,2020-10-25 00:29:58.239725 +1000 +10 m=+73.100459283
75.164,29.3862,0.124962,29.5411,28.6494,29.5238,28.7398,2020-10-25 00:29:58.259725 +1000 +10 m=+73.120459283
75.186,29.3262,0.124652,29.5626,28.7696,29.4761,28.7487,2020-10-25 00:29:58.279725 +1000 +10 m=+73.140459283
75.208,29.4284,0.125483,29.7588,29.0192,30.7237,30.4948,2020-10-25 00:29:58.299725 +1000 +10 m=+73.160459283
75.23,29.3863,0.124505,29.5602,28.6534,29.5124,28.7572,2020-10-25 00:29:58.319725 +1000 +10 m=+73.180459283
75.252,29.3267,0.123738,29.5645,28.7505,29.476,28.7604,2020-10-25 00:29:58.339725 +1000 +10 m=+73.200459283
75.274,29.4303,0.12477,29.7565,29.0218,30.688,30.4249,2020-10-25 00:29:58.359725 +1000 +10 m=+73.220459283
75.296,29.3867,0.124446,29.5407,28.6289,29.4982,28.7769,2020-10-25 00:29:58.379725 +1000 +10 m=+73.240459283
75.318,29.3264,0.124418,29.5562,28.7629,29.4654,28.7766,2020-10-25 00:29:58.399725 +1000 +10 m=+73.260459283
75.34,29.4288,0.125894,29.7516,29.0255,30.7066,30.5187,2020-10-25 00:29:58.419725 +1000 +10 m=+73.280459283
75.362,29.387,0.125567,29.5505,28.6467,29.5095,28.7581,2020-10-25 00:29:58.439725 +1000 +10 m=+73.300459283
75.384,29.3268,0.125136,29.5647,28.7611,29.4756,28.7546,2020-10-25 00:29:58.459725 +1000 +10 m=+73.320459283
75.406,29.4296,0.126044,29.7604,29.0184,30.7092,30.4633,2020-10-25 00:29:58.479725 +1000 +10 m=+73.340459283
75.428,29.3869,0.125286,29.553,28.6294,29.5086,28.7619,2020-10-25 00:29:58.499725 +1000 +10 m=+73.360459283
75.45,29.3266,0.12474,29.5649,28.7548,29.4755,28.7605,2020-10-25 00:29:58.519725 +1000 +10 m=+73.380459283
75.472,29.4301,0.125804,29.7586,29.0198,30.6889,30.4307,2020-10-25 00:29:58.539725 +1000 +10 m=+73.400459283
75.494,29.3866,0.125339,29.5485,28.6324,29.5014,28.771,2020-10-25 00:29:58.559725 +1000 +10 m=+73.420459283
75.516,29.3264,0.12508,29.5623,28.7594,29.4689,28.7668,2020-10-25 00:29:58.579725 +1000 +10 m=+73.440459283
75.538,29.4295,0.126299,29.7571,29.0205,30.6953,30.4595,2020-10-25 00:29:58.599725 +1000 +10 m=+73.460459283
75.56,29.3866,0.125858,29.5511,28.6369,29.5051,28.7649,2020-10-25 00:29:58.619725 +1000 +10 m=+73.480459283
75.582,29.3265,0.125505,29.5647,28.7585,29.474,28.7609,2020-10-25 00:29:58.639725 +1000 +10 m=+73.500459283
75.604,29.4297,0.126631,29.759,29.0189,30.6941,30.4426,2020-10-25 00:29:58.659725 +1000 +10 m=+73.520459283
75.626,29.3863,0.126079,29.5557,28.6438,29.5058,28.7644,2020-10-25 00:29:58.679725 +1000 +10 m=+73.540459283
75.648,29.3262,0.125558,29.5688,28.7601,29.4768,28.7588,2020-10-25 00:29:58.699725 +1000 +10 m=+73.560459283
75.67,29.4295,0.126498,29.7616,29.0164,30.6949,30.4395,2020-10-25 00:29:58.719725 +1000 +10 m=+73.580459283
75.692,29.3862,0.125818,29.5562,28.6342,29.506,28.7637,2020-10-25 00:29:58.739725 +1000 +10 m=+73.600459283
75.714,29.3261,0.125316,29.5673,28.7564,29.4782,28.7637,2020-10-25 00:29:58.759725 +1000 +10 m=+73.620459283
75.736,29.4299,0.126468,29.759,29.0188,30.6767,30.4108,2020-10-25 00:29:58.779725 +1000 +10 m=+73.640459283
75.758,29.386,0.126106,29.5488,28.6297,29.4992,28.7734,2020-10-25 00:29:58.799725 +1000 +10 m=+73.660459283
75.78,29.3259,0.125964,29.5629,28.7586,29.4705,28.7679,2020-10-25 00:29:58.819725 +1000 +10 m=+73.680459283
75.802,29.4292,0.127342,29.7574,29.022,30.6837,30.4309,2020-10-25 00:29:58.839725 +1000 +10 m=+73.700459283
75.824,29.3853,0.126807,29.5617,28.6543,29.5061,28.7626,2020-10-25 00:29:58.859725 +1000 +10 m=+73.720459283
75.846,29.3256,0.126146,29.5743,28.7633,29.4798,28.7542,2020-10-25 00:29:58.879725 +1000 +10 m=+73.740459283
75.868,29.4284,0.126866,29.765,29.0117,30.7032,30.4501,2020-10-25 00:29:58.899725 +1000 +10 m=+73.760459283
75.89,29.3855,0.125932,29.5631,28.6353,29.5131,28.7562,2020-10-25 00:29:58.919725 +1000 +10 m=+73.780459283
75.912,29.3253,0.125331,29.5695,28.7559,29.48,28.7689,2020-10-25 00:29:58.939725 +1000 +10 m=+73.800459283
75.934,29.4296,0.126597,29.7577,29.019,30.6566,30.3777,2020-10-25 00:29:58.959725 +1000 +10 m=+73.820459283
75.956,29.3851,0.126457,29.5451,28.6249,29.493,28.7814,2020-10-25 00:29:58.979725 +1000 +10 m=+73.840459283
75.978,29.3251,0.126607,29.5602,28.761,29.4659,28.7747,2020-10-25 00:29:58.999725 +1000 +10 m=+73.860459283
76,29.4279,0.128054,29.7572,29.0203,30.6778,30.4311,2020-10-25 00:29:59.019725 +1000 +10 m=+73.880459283
76.022,29.3841,0.127354,29.5702,28.6626,29.507,28.7597,2020-10-25 00:29:59.039725 +1000 +10 m=+73.900459283
76.044,29.3246,0.126444,29.581,28.7651,29.4836,28.7483,2020-10-25 00:29:59.059725 +1000 +10 m=+73.920459283
76.066,29.4268,0.126885,29.7682,29.006,30.7153,30.4632,2020-10-25 00:29:59.079725 +1000 +10 m=+73.940459283
76.088,29.3841,0.125788,29.5657,28.6372,29.5091,28.7806,2020-10-25 00:29:59.099725 +1000 +10 m=+73.960459283
76.11,29.3244,0.125309,29.5693,28.7587,29.4685,28.7836,2020-10-25 00:29:59.119725 +1000 +10 m=+73.980459283
76.132,29.4288,0.126824,29.7541,29.0206,30.6363,30.3585,2020-10-25 00:29:59.139725 +1000 +10 m=+74.000459283
76.154,29.3838,0.127002,29.5402,28.624,29.4874,28.7885,2020-10-25 00:29:59.159725 +1000 +10 m=+74.020459283
76.176,29.3233,0.127382,29.5667,28.798,29.4658,28.7747,2020-10-25 00:29:59.179725 +1000 +10 m=+74.040459283
76.198,29.4259,0.128632,29.7591,29.0159,30.679,30.4371,2020-10-25 00:29:59.199725 +1000 +10 m=+74.060459283
76.22,29.3824,0.127646,29.5795,28.6689,29.51,28.754,2020-10-25 00:29:59.219725 +1000 +10 m=+74.080459283
76.242,29.3232,0.126426,29.588,28.7663,29.4882,28.741,2020-10-25 00:29:59.239725 +1000 +10 m=+74.100459283
76.264,29.4254,0.126591,29.7706,28.9999,30.6643,30.4712,2020-10-25 00:29:59.259725 +1000 +10 m=+74.120459283
76.286,29.3822,0.125568,29.5647,28.6367,29.4562,28.8267,2020-10-25 00:29:59.279725 +1000 +10 m=+74.140459283
76.308,29.3227,0.125362,29.5676,28.7647,29.4726,28.7855,2020-10-25 00:29:59.299725 +1000 +10 m=+74.160459283
76.33,29.427,0.127237,29.7483,29.0226,30.6215,30.3476,2020-10-25 00:29:59.319725 +1000 +10 m=+74.180459283
76.352,29.382,0.12779,29.536,28.6283,29.4829,28.7941,2020-10-25 00:29:59.339725 +1000 +10 m=+74.200459283
76.374,29.3212,0.128038,29.5728,28.7983,29.4683,28.7693,2020-10-25 00:29:59.359725 +1000 +10 m=+74.220459283
76.396,29.4229,0.128911,29.7619,29.0087,30.686,30.4514,2020-10-25 00:29:59.379725 +1000 +10 m=+74.240459283
76.418,29.3802,0.127558,29.5894,28.6741,29.512,28.7489,2020-10-25 00:29:59.399725 +1000 +10 m=+74.260459283
76.44,29.3213,0.126019,29.595,28.7674,29.4916,28.734,2020-10-25 00:29:59.419725 +1000 +10 m=+74.280459283
76.462,29.4264,0.126178,29.7697,29.0026,30.5714,30.2436,2020-10-25 00:29:59.439725 +1000 +10 m=+74.300459283
76.484,29.3789,0.125512,29.5536,28.626,29.473,28.8167,2020-10-25 00:29:59.459725 +1000 +10 m=+74.320459283
76.506,29.32,0.12577,29.5647,28.7772,29.4667,28.7943,2020-10-25 00:29:59.479725 +1000 +10 m=+74.340459283
76.528,29.424,0.128089,29.7404,29.0246,30.6068,30.3442,2020-10-25 00:29:59.499725 +1000 +10 m=+74.360459283
76.55,29.3777,0.128806,29.5613,28.7366,29.4852,28.7875,2020-10-25 00:29:59.519725 +1000 +10 m=+74.380459283
76.572,29.319,0.128626,29.5863,28.8066,29.4752,28.7627,2020-10-25 00:29:59.539725 +1000 +10 m=+74.400459283
76.594,29.4199,0.129029,29.7664,29.0003,30.6979,30.4645,2020-10-25 00:29:59.559725 +1000 +10 m=+74.420459283
76.616,29.3779,0.12727,29.598,28.6766,29.5148,28.7428,2020-10-25 00:29:59.579725 +1000 +10 m=+74.440459283
76.638,29.3187,0.125435,29.6005,28.7684,29.5117,28.7463,2020-10-25 00:29:59.599725 +1000 +10 m=+74.460459283
76.66,29.4239,0.125919,29.7615,29.006,30.5673,30.2178,2020-10-25 00:29:59.619725 +1000 +10 m=+74.480459283
76.682,29.3763,0.125347,29.5478,28.6311,29.4728,28.8218,2020-10-25 00:29:59.639725 +1000 +10 m=+74.500459283
76.704,29.3178,0.125062,29.5607,28.7888,29.4553,28.8061,2020-10-25 00:29:59.659725 +1000 +10 m=+74.520459283
76.726,29.4212,0.125972,29.7326,29.0288,30.5971,30.3458,2020-10-25 00:29:59.679725 +1000 +10 m=+74.540459283
76.748,29.3746,0.12404,29.5824,28.7395,29.491,28.7787,2020-10-25 00:29:59.699725 +1000 +10 m=+74.560459283
76.77,29.317,0.120533,29.5947,28.8178,29.4775,28.7589,2020-10-25 00:29:59.719725 +1000 +10 m=+74.580459283
76.792,29.4176,0.117006,29.7629,29.0041,30.7072,30.4714,2020-10-25 00:29:59.739725 +1000 +10 m=+74.600459283
76.814,29.3765,0.111356,29.5966,28.7067,29.5115,28.7485,2020-10-25 00:29:59.759725 +1000 +10 m=+74.620459283
76.836,29.318,0.105893,29.579,28.807,29.4697,28.8144,2020-10-25 00:29:59.779725 +1000 +10 m=+74.640459283
76.858,29.4248,0.102669,29.7302,29.0475,30.5205,30.206,2020-10-25 00:29:59.799725 +1000 +10 m=+74.660459283
76.88,29.3766,0.0990527,29.5167,28.7063,29.4422,28.8689,2020-10-25 00:29:59.819725 +1000 +10 m=+74.680459283
76.902,29.3193,0.0962755,29.5206,28.8612,29.4033,28.8698,2020-10-25 00:29:59.839725 +1000 +10 m=+74.700459283
76.924,29.4246,0.0945748,29.6941,29.0976,30.546,30.3351,2020-10-25 00:29:59.859725 +1000 +10 m=+74.720459283
76.946,29.3776,0.090585,29.5427,28.8288,29.4425,28.844,2020-10-25 00:29:59.879725 +1000 +10 m=+74.740459283
76.968,29.3211,0.0860176,29.5348,28.9026,29.409,28.8461,2020-10-25 00:29:59.899725 +1000 +10 m=+74.760459283
76.99,29.4258,0.0820528,29.6972,29.0989,30.6296,30.4111,2020-10-25 00:29:59.919725 +1000 +10 m=+74.780459283
77.012,29.3802,0.0770698,29.5113,28.8206,29.4528,28.9245,2020-10-25 00:29:59.939725 +1000 +10 m=+74.800459283
77.034,29.3232,0.073378,29.4868,28.9265,29.3519,28.9628,2020-10-25 00:29:59.959725 +1000 +10 m=+74.820459283
77.056,29.4341,0.07182,29.6479,29.1655,30.4134,30.1814,2020-10-25 00:29:59.979725 +1000 +10 m=+74.840459283
77.078,29.3814,0.0700551,29.4211,28.8438,29.374,28.9902,2020-10-25 00:29:59.999725 +1000 +10 m=+74.860459283
77.1,29.3237,0.0688942,29.4394,28.9995,29.3315,28.9707,2020-10-25 00:30:00.019725 +1000 +10 m=+74.880459283
77.122,29.4328,0.0679639,29.6242,29.191,30.4541,30.3007,2020-10-25 00:30:00.039725 +1000 +10 m=+74.900459283
77.144,29.382,0.0652797,29.4595,28.9371,29.3561,28.9617,2020-10-25 00:30:00.059725 +1000 +10 m=+74.920459283
77.166,29.3251,0.0622871,29.4524,28.9972,29.3349,28.9475,2020-10-25 00:30:00.079725 +1000 +10 m=+74.940459283
77.188,29.433,0.0598821,29.6238,29.1959,30.5304,30.3482,2020-10-25 00:30:00.099725 +1000 +10 m=+74.960459283
77.21,29.3824,0.0569765,29.4143,28.9277,29.3167,29.1177,2020-10-25 00:30:00.119725 +1000 +10 m=+74.980459283
77.232,29.3251,0.0551747,29.411,29.0202,29.4353,28.9182,2020-10-25 00:30:00.139725 +1000 +10 m=+75.000459283
77.254,29.4375,0.054756,29.5859,29.2452,30.388,30.1356,2020-10-25 00:30:00.159725 +1000 +10 m=+75.020459283
77.276,29.3817,0.0538663,29.3507,28.9392,29.325,29.0767,2020-10-25 00:30:00.179725 +1000 +10 m=+75.040459283
77.298,29.3237,0.0529673,29.396,29.0703,29.2746,29.0349,2020-10-25 00:30:00.199725 +1000 +10 m=+75.060459283
77.32,29.4335,0.0519008,29.5763,29.2438,30.4065,30.2995,2020-10-25 00:30:00.219725 +1000 +10 m=+75.080459283
77.342,29.3811,0.0495695,29.403,29.0099,29.3104,29.0234,2020-10-25 00:30:00.239725 +1000 +10 m=+75.100459283
77.364,29.324,0.0470976,29.4007,29.0578,29.2924,29.0001,2020-10-25 00:30:00.259725 +1000 +10 m=+75.120459283
77.386,29.4379,0.0452283,29.5743,29.2538,30.2048,30.0736,2020-10-25 00:30:00.279725 +1000 +10 m=+75.140459283
77.408,29.3769,0.04325,29.3404,28.9817,29.2424,29.2399,2020-10-25 00:30:00.299725 +1000 +10 m=+75.160459283
77.43,29.3208,0.0420769,29.3703,29.0848,29.6884,28.6867,2020-10-25 00:30:00.319725 +1000 +10 m=+75.180459283
77.452,29.4326,0.041832,29.539,29.2862,30.3351,30.1574,2020-10-25 00:30:00.339725 +1000 +10 m=+75.200459283
77.474,29.3764,0.0411188,29.3081,29.0582,29.1986,29.2007,2020-10-25 00:30:00.359725 +1000 +10 m=+75.220459283
77.496,29.3201,0.0402508,29.3628,29.1091,29.325,28.9958,2020-10-25 00:30:00.379725 +1000 +10 m=+75.240459283
77.518,29.4288,0.0394902,29.533,29.2852,30.3846,30.3042,2020-10-25 00:30:00.399725 +1000 +10 m=+75.260459283
77.54,29.3771,0.0377359,29.3277,29.0445,29.2777,29.064,2020-10-25 00:30:00.419725 +1000 +10 m=+75.280459283
77.562,29.5483,0.0363433,29.645,29.3883,32.0324,32.0324,2020-10-25 00:30:00.439725 +1000 +10 m=+75.300459283
77.584,29.7839,0.0346582,29.8834,29.6203,31.2627,31.2627,2020-10-25 00:30:00.459725 +1000 +10 m=+75.320459283
77.606,30.0096,0.0334859,30.0932,29.8502,31.5962,31.5962,2020-10-25 00:30:00.479725 +1000 +10 m=+75.340459283
77.628,30.2357,0.032921,30.3067,30.0819,31.8167,31.8167,2020-10-25 00:30:00.499725 +1000 +10 m=+75.360459283
77.65,30.4592,0.0328673,30.5201,30.3112,32.0536,32.0536,2020-10-25 00:30:00.519725 +1000 +10 m=+75.380459283
77.672,30.6798,0.0331599,30.7342,30.5375,32.3033,32.3033,2020-10-25 00:30:00.539725 +1000 +10 m=+75.400459283
77.694,30.8978,0.0335863,30.9493,30.7601,32.5575,32.5575,2020-10-25 00:30:00.559725 +1000 +10 m=+75.420459283
77.716,31.1135,0.0339488,31.1652,30.9786,32.809,32.809,2020-10-25 00:30:00.579725 +1000 +10 m=+75.440459283
77.738,31.3269,0.034088,31.381,31.1931,33.0532,33.0532,2020-10-25 00:30:00.599725 +1000 +10 m=+75.460459283
77.76,31.5383,0.0338805,31.5976,31.408,33.2854,33.2854,2020-10-25 00:30:00.619725 +1000 +10 m=+75.480459283
77.782,31.7479,0.0331903,31.8121,31.6138,33.506,33.506,2020-10-25 00:30:00.639725 +1000 +10 m=+75.500459283
77.804,31.9558,0.0320318,32.024,31.8185,33.7134,33.7134,2020-10-25 00:30:00.659725 +1000 +10 m=+75.520459283
77.826,32.1621,0.0304966,32.2326,32.0229,33.9089,33.9089,2020-10-25 00:30:00.679725 +1000 +10 m=+75.540459283
77.848,32.3686,0.0287367,32.4386,32.2287,34.015,34.015,2020-10-25 00:30:00.699725 +1000 +10 m=+75.560459283
77.87,32.5723,0.0269958,32.6394,32.4361,34.1976,34.1976,2020-10-25 00:30:00.719725 +1000 +10 m=+75.580459283
77.892,32.7738,0.0253615,32.8373,32.6413,34.3942,34.3942,2020-10-25 00:30:00.739725 +1000 +10 m=+75.600459283
77.914,32.9736,0.0238567,33.0331,32.8451,34.5904,34.5904,2020-10-25 00:30:00.759725 +1000 +10 m=+75.620459283
77.936,33.1715,0.0224883,33.2271,33.0472,34.7842,34.7842,2020-10-25 00:30:00.779725 +1000 +10 m=+75.640459283
77.958,33.3678,0.0212595,33.4194,33.2478,34.9742,34.9742,2020-10-25 00:30:00.799725 +1000 +10 m=+75.660459283
77.98,33.5623,0.0201687,33.6102,33.4467,35.16,35.16,2020-10-25 00:30:00.819725 +1000 +10 m=+75.680459283
78.002,33.7553,0.0192127,33.7994,33.6438,35.3419,35.3419,2020-10-25 00:30:00.839725 +1000 +10 m=+75.700459283
78.024,33.9466,0.0183689,33.9878,33.8404,35.5204,35.5204,2020-10-25 00:30:00.859725 +1000 +10 m=+75.720459283
78.046,34.1363,0.0175937,34.1746,34.0333,35.6959,35.6959,2020-10-25 00:30:00.879725 +1000 +10 m=+75.740459283
78.068,34.3244,0.0168772,34.36,34.2243,35.8688,35.8688,2020-10-25 00:30:00.899725 +1000 +10 m=+75.760459283
78.09,34.5109,0.0162189,34.5439,34.4136,36.0371,36.0371,2020-10-25 00:30:00.919725 +1000 +10 m=+75.780459283
78.112,34.6966,0.015649,34.7265,34.6027,36.1784,36.1784,2020-10-25 00:30:00.939725 +1000 +10 m=+75.800459283
78.134,34.88,0.0151889,34.9071,34.7892,36.3526,36.3526,2020-10-25 00:30:00.959725 +1000 +10 m=+75.820459283
78.156,35.0618,0.014787,35.0866,34.9736,36.5267,36.5267,2020-10-25 00:30:00.979725 +1000 +10 m=+75.840459283
78.178,35.2419,0.014423,35.265,35.1559,36.6994,36.6994,2020-10-25 00:30:00.999725 +1000 +10 m=+75.860459283
78.2,35.4204,0.0140703,35.442,35.3364,36.8704,36.8704,2020-10-25 00:30:01.019725 +1000 +10 m=+75.880459283
78.222,35.5973,0.0137231,35.6175,35.5152,37.0143,37.0705,2020-10-25 00:30:01.039725 +1000 +10 m=+75.900459283
78.244,35.7731,0.0134199,35.7911,35.6934,37.1914,37.2531,2020-10-25 00:30:01.059725 +1000 +10 m=+75.920459283
78.266,35.9486,0.0131468,35.965,35.871,37.369,37.4348,2020-10-25 00:30:01.079725 +1000 +10 m=+75.940459283
78.288,36.1239,0.0128797,36.1388,36.0477,37.5457,37.6145,2020-10-25 00:30:01.099725 +1000 +10 m=+75.960459283
78.31,36.2989,0.0126061,36.3125,36.2239,37.7207,37.793,2020-10-25 00:30:01.119725 +1000 +10 m=+75.980459283
78.332,36.4739,0.0123092,36.4862,36.3998,37.8916,37.958,2020-10-25 00:30:01.139725 +1000 +10 m=+76.000459283
78.354,36.6484,0.0120061,36.6596,36.5754,38.0645,38.1328,2020-10-25 00:30:01.159725 +1000 +10 m=+76.020459283
78.376,36.8225,0.0116951,36.8327,36.7506,38.2388,38.3099,2020-10-25 00:30:01.179725 +1000 +10 m=+76.040459283
78.398,36.9964,0.0113739,37.0054,36.9255,38.4139,38.4865,2020-10-25 00:30:01.199725 +1000 +10 m=+76.060459283
78.42,37.17,0.0110383,37.178,37.1,38.5883,38.6629,2020-10-25 00:30:01.219725 +1000 +10 m=+76.080459283
78.442,37.3433,0.0106976,37.3502,37.2743,38.7631,38.8389,2020-10-25 00:30:01.239725 +1000 +10 m=+76.100459283
78.464,37.5163,0.0103556,37.5221,37.4483,38.9376,39.0141,2020-10-25 00:30:01.259725 +1000 +10 m=+76.120459283
78.486,37.689,0.010009,37.6937,37.6218,39.1119,39.1884,2020-10-25 00:30:01.279725 +1000 +10 m=+76.140459283
78.508,37.8614,0.0096678,37.865,37.7953,39.2861,39.3616,2020-10-25 00:30:01.299725 +1000 +10 m=+76.160459283
78.53,38.0335,0.00933616,38.036,37.9686,39.4603,39.534,2020-10-25 00:30:01.319725 +1000 +10 m=+76.180459283
78.552,38.2053,0.00901734,38.2067,38.1415,39.6321,39.7119,2020-10-25 00:30:01.339725 +1000 +10 m=+76.200459283
78.574,38.3767,0.0087066,38.3771,38.314,39.8083,39.8884,2020-10-25 00:30:01.359725 +1000 +10 m=+76.220459283
78.596,38.548,0.00840303,38.5472,38.4864,39.9794,40.0593,2020-10-25 00:30:01.379725 +1000 +10 m=+76.240459283
78.618,38.7189,0.00811067,38.7171,38.6584,40.1501,40.2301,2020-10-25 00:30:01.399725 +1000 +10 m=+76.260459283
78.64,38.8896,0.0078301,38.8867,38.8301,40.3202,40.4009,2020-10-25 00:30:01.419725 +1000 +10 m=+76.280459283
78.662,39.0599,0.00756664,39.0559,39.0015,40.4902,40.5719,2020-10-25 00:30:01.439725 +1000 +10 m=+76.300459283
78.684,39.23,0.00731637,39.2249,39.1725,40.6598,40.7428,2020-10-25 00:30:01.459725 +1000 +10 m=+76.320459283
78.706,39.3997,0.00708176,39.3939,39.3424,40.8308,40.9117,2020-10-25 00:30:01.479725 +1000 +10 m=+76.340459283
78.728,39.5691,0.00687151,39.5624,39.5129,41.0036,41.0782,2020-10-25 00:30:01.499725 +1000 +10 m=+76.360459283
78.75,39.7383,0.00667463,39.7306,39.683,41.1768,41.2442,2020-10-25 00:30:01.519725 +1000 +10 m=+76.380459283
78.772,39.9068,0.00649612,39.8984,39.8526,41.3523,41.4325,2020-10-25 00:30:01.539725 +1000 +10 m=+76.400459283
78.794,40.0753,0.00632125,40.0661,40.0219,41.5198,41.6021,2020-10-25 00:30:01.559725 +1000 +10 m=+76.420459283
78.816,40.2436,0.00614853,40.2335,40.191,41.6883,41.7668,2020-10-25 00:30:01.579725 +1000 +10 m=+76.440459283
78.838,40.4116,0.00597303,40.4007,40.3597,41.8552,41.9325,2020-10-25 00:30:01.599725 +1000 +10 m=+76.460459283
78.86,40.5792,0.00580606,40.5676,40.5281,42.0216,42.0982,2020-10-25 00:30:01.619725 +1000 +10 m=+76.480459283
78.882,40.7465,0.00564748,40.7341,40.6961,42.1876,42.2649,2020-10-25 00:30:01.639725 +1000 +10 m=+76.500459283
78.904,40.9135,0.0054906,40.9006,40.8632,42.354,42.4314,2020-10-25 00:30:01.659725 +1000 +10 m=+76.520459283
78.926,41.0801,0.0053453,41.0671,41.0297,42.5307,42.5848,2020-10-25 00:30:01.679725 +1000 +10 m=+76.540459283
78.948,41.2464,0.00520172,41.233,41.1964,42.7088,42.7372,2020-10-25 00:30:01.699725 +1000 +10 m=+76.560459283
78.97,41.4123,0.00504652,41.3987,41.3627,42.8832,42.8972,2020-10-25 00:30:01.719725 +1000 +10 m=+76.580459283
78.992,41.5775,0.00487121,41.5634,41.5285,43.0391,43.099,2020-10-25 00:30:01.739725 +1000 +10 m=+76.600459283
79.014,41.7427,0.00469748,41.728,41.6945,43.2097,43.2536,2020-10-25 00:30:01.759725 +1000 +10 m=+76.620459283
79.036,41.9075,0.00452254,41.8922,41.86,43.3769,43.41,2020-10-25 00:30:01.779725 +1000 +10 m=+76.640459283
79.058,42.072,0.00434738,42.0561,42.025,43.5416,43.5689,2020-10-25 00:30:01.799725 +1000 +10 m=+76.660459283
79.08,42.236,0.00416758,42.2197,42.1897,43.7047,43.7296,2020-10-25 00:30:01.819725 +1000 +10 m=+76.680459283
79.102,42.3997,0.00399086,42.3838,42.3556,43.8668,43.892,2020-10-25 00:30:01.839725 +1000 +10 m=+76.700459283
79.124,42.5623,0.00366142,42.5619,42.5273,44.0414,44.0663,2020-10-25 00:30:01.859725 +1000 +10 m=+76.720459283
79.146,42.7246,0.00311716,42.7246,42.6867,44.2228,44.2307,2020-10-25 00:30:01.879725 +1000 +10 m=+76.740459283
79.168,42.888,0.00251012,42.8837,42.846,44.3477,44.2936,2020-10-25 00:30:01.899725 +1000 +10 m=+76.760459283
79.19,42.9034,0.00208067,42.9274,42.8997,42.9993,42.9739,2020-10-25 00:30:01.919725 +1000 +10 m=+76.780459283
79.212,42.8821,0.0019708,42.8948,42.877,42.7796,42.9915,2020-10-25 00:30:01.939725 +1000 +10 m=+76.800459283
79.234,42.8585,0.00207377,42.8698,42.8552,43.2131,42.512,2020-10-25 00:30:01.959725 +1000 +10 m=+76.820459283
79.256,42.8349,0.00223415,42.8442,42.8337,42.7439,42.9299,2020-10-25 00:30:01.979725 +1000 +10 m=+76.840459283
79.278,42.8113,0.00239932,42.8207,42.8102,42.6687,42.9584,2020-10-25 00:30:01.999725 +1000 +10 m=+76.860459283
79.3,42.7879,0.00253349,42.798,42.786,42.7687,42.8128,2020-10-25 00:30:02.019725 +1000 +10 m=+76.880459283
